Titre,Sous-titre,Date,Lien
La vaccination des enseignants encore repoussée,"Renvoyée à mi-juin comme pour l’ensemble des moins de 50 ans par Emmanuel Macron, la vaccination des profs n’est toujours pas programmée. En première ligne, les profs craignent de reprendre les cours le 26 avril, sans protection.",2021-04-07,https://www.liberation.fr/societe/education/la-vaccination-des-enseignants-encore-repoussee-20210407_CHPNBUVFQNFBLHU6E3M6YZ2XRY/
"Vaccin AstraZeneca : «Pas aujourd’hui de personnes à risques identifiées en dehors de l’âge», affirme Alain Fischer","Le professeur d’immunologie a affirmé sur France Info qu’il fallait poursuivre les injections avec le vaccin controversé, car nous disposons de «tous les éléments pour continuer de dire [qu’il] est efficace».",2021-04-08,https://www.liberation.fr/societe/sante/vaccin-astrazeneca-il-ny-a-pas-de-personnes-a-risque-affirme-alain-fischer-20210408_YPWCKNK6MZEOLFGFUPMTO4ADVE/
Des Kenyans ont-ils reçu des vaccins Spoutnik importés illégalement ?,"Ces derniers jours, un peu plus de 200 Kenyans ont reçu des doses du vaccin Spoutnik, alors que le ministère de la Santé a répété que celui-ci n’avait pas été autorisé. Les vaccins, importés via des circuits privés, doivent être réexportés.",2021-04-09,https://www.liberation.fr/checknews/des-kenyans-ont-ils-recu-des-vaccins-spoutnik-importes-illegalement-20210409_UWF2PGHMEVAH7O26O6GLLD5IIY/
Le ministère de la Santé a-t-il invoqué l’inefficacité du vaccin pour ne pas «libérer» les personnes vaccinées ?,Des internautes s'étonnent que le ministère de la Santé aient invoqué l’efficacité insuffisante du vaccin pour ne pas exonérer les personnes vaccinées des restrictions de circulation.,2021-04-12,https://www.liberation.fr/checknews/le-ministere-de-la-sante-a-t-il-invoque-linefficacite-du-vaccin-pour-ne-pas-liberer-les-personnes-vaccinees-20210412_AU3XRMLR25EBBGQHS6E5PA6TFY/
L’Agence européenne du médicament donne son accord pour le déploiement du vaccin Johnson & Johnson,"Dans ses conclusions rendues publiques ce mardi, l’EMA affirme, comme pour l’Astrazeneca, que les «caillots sanguins» devraient être inscrits comme «effets secondaires» du vaccin Janssen.",2021-04-20,https://www.liberation.fr/societe/sante/lagence-europeenne-du-medicament-donne-son-accord-pour-le-deploiement-du-vaccin-johnson-johnson-20210420_UBZWMTLW3RF7POYWDPGCOWOMBU/
"Vaccination : «Ce qui est bête, c’est qu’on a des doses qui dorment»","Au vaccinodrome de Saint-Quentin-en-Yvelines, il y a de plus en plus de créneaux non pourvus, et on réclame que l’âge requis soit abaissé, notamment pour des nocturnes.",2021-04-29,https://www.liberation.fr/societe/sante/vaccination-ce-qui-est-bete-cest-quon-a-des-doses-qui-dorment-20210429_K5RY42ODKVGJPAC5R4JNN3V6NQ/
"Avec l’élargissement de la campagne, «on pourra vacciner le tout-venant sans se poser de questions»","Médecins ou pharmaciens accueillent avec précaution l’élargissement de la campagne vaccinale un mois plus tôt que prévu. Certains attendent plus de stocks pour s’en réjouir, d’autres n’y voient qu’une opération de com.",2021-05-07,https://www.liberation.fr/societe/sante/avec-lelargissement-de-la-campagne-on-pourra-vacciner-le-tout-venant-sans-se-poser-de-questions-20210507_PSGRJZIXM5DCDFA6KQ7P6LSNK4/
Qui est derrière la campagne de dénigrement du vaccin Pfizer proposée à plusieurs influenceurs ?,Plusieurs youtubeurs et influenceurs ont reçu une proposition de partenariat rémunéré visant à répéter que le taux de décès imputé au vaccin Pfizer «est presque trois fois plus élevé qu’avec AstraZeneca».,2021-05-24,https://www.liberation.fr/checknews/qui-est-derriere-la-campagne-de-denigrement-du-vaccin-pfizer-proposee-a-plusieurs-influenceurs-20210524_4MYCZZDPHREBVHNOXY634RSVYA/
Vaccins à ARN messager : le délai passe à 21 jours,Le gouvernement français met les bouchées doubles pour accélérer la campagne de vaccination.  Le délai entre les deux doses de Pfizer ou Moderna passe à 21 jours.,2021-06-16,https://www.liberation.fr/societe/sante/covid-la-nouveaute-du-gouvernement-pour-relancer-la-vaccination-en-juin-20210616_HROUYREUYJFUZDAD4QTG23PHMA/
Pourquoi la version indienne d’AstraZeneca ne permet pas d’être reconnu comme vacciné en France ?,"Depuis le 9 juin, les personnes vaccinées avec «Covishield», produit en Inde, et voyageant vers la France, se voient imposer de fortes contraintes sanitaires s’ils arrivent de pays classés «rouges» ou «oranges».",2021-06-24,https://www.liberation.fr/checknews/pourquoi-la-version-indienne-dastrazeneca-ne-permet-pas-detre-reconnu-comme-vaccine-en-france-20210624_NU2GNYTE5JCBBAVEJMULI5GO6M/
Covid : le monde en delta critique,"Le variant du Sars-Cov-2 apparu en Inde pourrait représenter, fin août, 90 % des contaminations en Europe.",2021-06-24,https://www.liberation.fr/societe/sante/covid-le-monde-en-delta-critique-20210624_R57VY3QBKJBWVLHJBU4H3INGEQ/
Pass sanitaire dans les centres commerciaux : «On est déjà dans la vaccination obligatoire»,"A Italie 2, dans le XIIIe arrondissement de Paris, des salariés et directeurs de magasin racontent ce que l’annonce de Macron lundi soir risque de changer pour eux. Une décision qui interroge les syndicats comme le patronat.",2021-07-13,https://www.liberation.fr/economie/social/pass-sanitaire-dans-les-centres-commerciaux-on-est-deja-dans-la-vaccination-obligatoire-20210713_AIFDE6MJDBCQZEYFM6LHKE7RTI/
Malte ne fermera finalement pas ses frontières aux voyageurs non vaccinés,"Malte a annulé ce mardi son projet d’interdire l’accès aux voyageurs ne possédant pas un certificat de vaccination. Ces derniers seront, à la place, mis en quarantaine à leur arrivée.",2021-07-13,https://www.liberation.fr/international/europe/malte-ne-fermera-finalement-pas-ses-frontieres-aux-voyageurs-non-vaccines-20210713_3H473WG7G5G5NGMVGYBEMX2NRE/
Vaccination : le chassé-croisé de l’été,"La barre des 40 millions de primo-vaccinés devrait être passée ce week-end, alors que dans le même temps 160 000 manifestants sont sortis crier leur opposition au vaccin, au pass sanitaire ou à Emmanuel Macron, voire les trois en même temps",2021-07-25,https://www.liberation.fr/idees-et-debats/editorial/vaccination-le-chasse-croise-de-lete-20210725_KEPSQBM2ZNB3JIHOFNBQOOVU5E/
"Positif au Covid, François Asselineau ne participera pas aux manifestations anti-pass ce samedi","Le président de l’UPR, François Asselineau, Frexiter et vaccinosceptique, a été testé positif au Covid. Il affirme aller déjà mieux, notamment grâce au traitement controversé du Pr Raoult.",2021-07-30,https://www.liberation.fr/politique/positif-au-covid-francois-asselineau-ne-participera-aux-manifestations-anti-pass-ce-samedi-20210730_G2XDCRQP3JDEBCCBOUFDWWLIJQ/
Dépistage du Covid : la fin de la gratuité des tests mi-octobre pour presser les non-vaccinés,Le gouvernement a annoncé ce mercredi la fin de la gratuité des tests antigéniques et PCR à la mi-octobre. Objectif : encourager les retardataires et les récalcitrants à se faire vacciner d’ici là.,2021-08-11,https://www.liberation.fr/societe/sante/depistage-du-covid-la-fin-de-la-gratuite-des-tests-mi-octobre-pour-presser-les-non-vaccines-20210811_2P5IAPOMHVF7NILIIH4ZEHFFSE/
"«Quand j’ai appris pour son vaccin, j’ai pleuré»","Quatre personnes racontent à «Libération» comment la pandémie, du confinement aux débats houleux sur le pass sanitaire,  a mis à mal leurs relations de couple.",2021-08-20,https://www.liberation.fr/societe/quand-jai-appris-pour-son-vaccin-jai-pleure-20210820_QE7ZZWBAOZBC7IX6HF4HXL7GJE/
Le Covid a-t-il flambé en Polynésie après la visite d’Emmanuel Macron ?,"Aucune hospitalisation mi-juillet, près de 350 aujourd’hui et un nombre de morts quotidien qui ne cesse de croître. Dans l’archipel, l’impact de la visite présidentielle fin juillet suscite des interrogations.",2021-08-25,https://www.liberation.fr/societe/sante/le-covid-a-t-il-flambe-en-polynesie-apres-la-visite-demmanuel-macron-20210825_4L3W6CFEUNGN5JA2OE77FE42EA/
Nouvelle-Calédonie : une prolongation du confinement pour faire face à la hausse des morts du Covid,"La Nouvelle-Calédonie lutte depuis une dizaine de jours contre une flambée épidémique, qui oblige les autorités à prolonger le confinement et le couvre-feu.",2021-09-17,https://www.liberation.fr/societe/sante/nouvelle-caledonie-une-prolongation-du-confinement-pour-faire-face-a-la-hausse-des-morts-du-covid-20210917_YYOACQJXGJDHBGJORO7CYDRBRQ/
Boostés ou confinés : les Autrichiens face au mur du vaccin anti-Covid,"Confrontée à une hausse des contaminations, Vienne a décidé d’un confinement des réfractaires au vaccin depuis ce lundi. Le gouvernement espère les inciter à se faire immuniser.",2021-11-15,https://www.liberation.fr/international/europe/covid-en-autriche-se-vacciner-ou-se-confiner-20211115_DHEPUKPEONDPJORELGSFOU7RIY/
"Non, des documents confidentiels de la FDA ne révèlent pas que 3% des participants à l’essai du vaccin Pfizer sont morts","Le chiffre de 3% renvoie à la proportion de décès mentionnés dans les signalements de pharmacovigilance sur le premier trimestre de déploiement du vaccin de Pfizer, à l’échelle mondiale.",2021-12-04,https://www.liberation.fr/checknews/non-des-documents-confidentiels-de-la-fda-ne-revelent-pas-que-3-des-participants-a-lessai-du-vaccin-pfizer-sont-morts-20211204_KH3MWDB7VJADVHXGWXIA7BFYSE/
"Le gouvernement a-t-il commandé deux milliards de doses de vaccin Pfizer pour 2022 et 2023, comme l’a écrit «le Parisien» ?","Dans un article daté du 16 avril, le quotidien suggère que la France allait commander 2 milliards de doses de vaccin Pfizer pour 2022 et 2023. Il s’agit en fait d’un contrat passé à l’échelle de l’Union européenne.",2021-12-23,https://www.liberation.fr/checknews/le-gouvernement-a-t-il-commande-deux-milliards-de-doses-de-vaccin-pfizer-pour-2022-et-2023-comme-la-ecrit-le-parisien-20211223_EAWLVMF3EREIFDBPTYOCWVRRUM/
Italie : comment la vaccination obligatoire des plus de 50 ans va s’appliquer,"Amendes, remplacement des salariés non-vaccinés : pour faire respecter l’obligation vaccinale des plus de 50 ans, annoncée mercredi, le gouvernement italien va mettre en place un arsenal répressif.",2022-01-06,https://www.liberation.fr/international/europe/italie-comment-la-vaccination-obligatoire-des-plus-de-50-ans-va-sappliquer-20220106_SZ7TBQTKRFDADFTJM4YHG5BFFM/
"Le Royaume-Uni va-t-il devoir jeter des doses de vaccin, faute de demande pour le rappel?",Un mémo du système de santé publique britannique alerte sur la prochaine expiration de nombreuses doses de vaccin stockées avant Noël dans le cadre de la campagne de rappel.,2022-01-17,https://www.liberation.fr/checknews/le-royaume-uni-va-t-il-devoir-jeter-des-doses-de-vaccin-faute-de-demande-pour-le-rappel-20220117_YFD2HLPZOVHCXFE7LEUE7FVOI4/
République tchèque: une chanteuse volontairement contaminée pour obtenir son pass meurt du Covid,"Hana Horka, interprète du groupe de folk tchèque Asonance, est décédée à l’âge de 57 ans après s’être exposée délibérément au virus. Son fils accuse les antivax d’être responsables de sa mort pour l’avoir convaincue d’éviter l’injection.",2022-01-18,https://www.liberation.fr/societe/sante/republique-tcheque-une-chanteuse-volontairement-contaminee-pour-obtenir-son-pass-meurt-du-covid-20220118_AV6RHHJDWZFONGWR6R3IPAGQ5Q/
Djokovic cofondateur d’une biotech danoise qui essaie de développer un traitement anti-Covid,"Récemment expulsé d’Australie et toujours non-vacciné, le numéro un mondial investit depuis juin 2020 dans QuantBioRes, une société qui œuvre pour la création d’un traitement contre le coronavirus.",2022-01-20,https://www.liberation.fr/sports/tennis/djokovic-cofondateur-dune-biotech-danoise-qui-essaie-de-developper-un-traitement-anti-covid-20220120_ZZQH3JQFP5HLBMIHN3BJDKZLTU/
Deux ans en première ligne à échapper au Covid et là... positif,"Christian Lehmann est médecin et écrivain. Pour «Libération», il tient la chronique régulière d’une société suspendue à l’évolution du coronavirus. Aujourd’hui, il raconte comment il a fini par être rattrapé par le Covid.",2022-03-11,https://www.liberation.fr/societe/sante/deux-ans-en-premiere-ligne-a-echapper-au-covid-et-la-positif-20220311_6MQ2DMGXQVA6THIQ4I7T7SGHDM/
"En Equateur, vaccin VIP pour la mère du ministre de la Santé","Les députés appellent à la démission de Juan Carlos Zevallos, l'accusant d'avoir utilisé son influence pour que sa mère soit vaccinée, dans un pays où les sérums sont rares.",2021-01-28,https://www.liberation.fr/planete/2021/01/28/en-equateur-vaccin-vip-pour-la-mere-du-ministre-de-la-sante_1818695/
"Pour les Palestiniens, l'interminable attente d'un vaccin","Alors qu’Israël vaccine à un rythme effréné, les habitants de Cisjordanie et Gaza risquent d’attendre encore longtemps. Plusieurs ONG appellent les Israéliens à débloquer la situation, parlant d’obligation «morale, humanitaire et juridique».",2021-01-25,https://www.liberation.fr/planete/2021/01/25/pour-les-palestiniens-l-interminable-attente-d-un-vaccin_1818435/
Vaccin : Pfizer se met tout le monde à dose,"Le laboratoire et son partenaire BioNTech ont trouvé le moyen d’amputer de 20 % les livraisons de flacons de leur vaccin aux Etats européens, au motif qu’il est possible d’en tirer une sixième dose. Augmentant ainsi considérablement leurs bénéfices et compliquant les campagnes de vaccination.",2021-01-21,https://www.liberation.fr/planete/2021/01/21/vaccin-pfizer-se-met-tout-le-monde-a-dose_1818196/
"Un retournement de l’opinion, mais «rien n’est gagné»","Pour la première fois, selon un sondage, les Français seraient majoritairement favorables au vaccin anti-Covid. Une évolution qui interroge.",2021-01-18,https://www.liberation.fr/france/2021/01/18/un-retournement-de-l-opinion-mais-rien-n-est-gagne_1817934/
"Vaccinations : la France a-t-elle rattrapé le rythme de ses voisins européens, comme l'avait promis Véran ?","Il y a dix jours, le ministre de la Santé assurait que la France allait rapidement rattraper «le rythme de croisière» des autres pays d'Europe. Ce n'est pas tout à fait le cas.",2021-01-15,https://www.liberation.fr/checknews/2021/01/15/vaccinations-la-france-a-t-elle-rattrape-le-rythme-de-ses-voisins-europeens-comme-l-avait-promis-ver_1815901/
Le vaccin Spoutnik V s’approche de l’orbite européenne,"Le vaccin russe, efficace à plus de 90%, selon une étude du «Lancet», fait de l’œil aux pays européens et menace la solidarité entre les membres de l’Union.",2021-02-03,https://www.liberation.fr/societe/sante/le-vaccin-spoutnik-v-sapproche-de-lorbite-europeenne-20210203_5YVN3DCJYNGA5KID56OQX5ERKA/
